abc,country,target_groups,contracts,name,street,city,postal_code,phone,fax,web,email,services,latitude,longitude,garage_id,sources
abc,FR,IAM Autocenter,Roady,Centre Roady Juillan - Tarbes,11C Route de Lourdes,JUILLAN,65290,0533523529,,https://www.roady.fr/juillan-tarbes.html,,Assurance crevaison | Son / Multimédia | Révision Roady | Pré-contrôle technique | Pneumatique | Freinage | Equipement / Accessoires | Entretien vidange | Embrayage | Eléments du moteur | Eco-nettoyage | Eclairage | Echappement | Distribution | Direction / Suspension | Diagnostic électronique | Démarrage / Batterie | Climatisation | Boîte de vitesse | Portage / Attelage | Financement | Location véhicule courte durée | Pare-brise / Réparation d'impacts | Lavage | Prêt véhicule ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Muret,42 avenue de l Europe,Muret,31600,0533523539,,https://www.roady.fr/muret.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Assurance crevaison | Carte grise | Financement | Location véhicule courte durée | Prêt véhicule | Roady Assistance | Location de matériel | Bouteilles de gaz ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Saintes,11 Rue de Lamothe,Saintes,17100,0533523534,,https://www.roady.fr/saintes.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Hybride electrique | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Financement | Prêt véhicule | Lavage | Roady Assistance | Carte grise ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Castanet Tolosan,ZAC du Parc de la Rabaudy - Route de Labège,Castanet Tolosan,31320,0533523538,,https://www.roady.fr/castanet-tolosan.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Carte grise | Financement | Gardiennage des pneus | Location véhicule courte durée | Prêt véhicule | Bouteilles de gaz | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Oloron sainte Marie,CC de la Porte d Aspe Bd de l Aragon,Oloron sainte Marie,64400,0533523649,,https://www.roady.fr/oloron-sainte-marie.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Prêt véhicule | Bouteilles de gaz | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Montgiscard,"Lieu-dit, RN 113 En Rouzaud",MONTGISCARD,31450,0533523632,,https://www.roady.fr/montgiscard.html,,Assurance crevaison | Boîte de vitesse | Bouteilles de gaz | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Financement | Freinage | Hybride electrique | Lavage | Pneumatique | Pré-contrôle technique | Prêt véhicule | Révision Roady | Roady Assistance | Son / Multimédia | Portage / Attelage ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Bayonne,12 allée de Biarnes,BAYONNE,64100,0518230799,,https://www.roady.fr/bayonne.html,,Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Hybride electrique | Pneumatique | Portage / Attelage | Pré-contrôle technique | Révision Roady | Son / Multimédia | Assurance crevaison | Financement | Location véhicule courte durée | Prêt véhicule ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Saint Jean d'Angely,ZAC de l Aumonerie,Saint Jean d Angely,17400,0533523641,,https://www.roady.fr/saint-jean-d-angely.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Hybride electrique | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Carte grise | Financement | Prêt véhicule | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Limoges,1 rue Jean-baptiste Chastaing,Limoges,87000,0533523645,,https://www.roady.fr/limoges.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Roady Assistance | Eco-nettoyage | Assurance crevaison | Pré-contrôle technique | Eclairage | Climatisation | Diagnostic électronique | Boîte de vitesse | Embrayage ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Cambo les Bains,ZA Errobi - CD 918 LD Itxassou,Cambo les Bains,64250,0533523643,,https://www.roady.fr/cambo-les-bains.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Carte grise | Financement | Location véhicule courte durée | Prêt véhicule | Lavage | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Aurillac,114 avenue Charles de Gaulle,Aurillac,15000,0481689886,,https://www.roady.fr/aurillac.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Castelnaudary,lieudit Méric,Castelnaudary,11400,0481689738,,https://www.roady.fr/castelnaudary.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Financement | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Niort,Route d Aiffres,Niort,79000,0533523536,,https://www.roady.fr/niort.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Hybride electrique | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Financement | Prêt véhicule | Roady Assistance | Location de matériel | Location véhicule courte durée | Eco-nettoyage ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Carcassonne,ZI du Pont Rouge,Carcassonne,11000,0481689752,,https://www.roady.fr/carcassonne.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Carte grise | Roady Assistance | Assurance crevaison | Prêt véhicule | Location de matériel | Pare-brise / Réparation d'impacts | Hybride electrique | Eclairage | Embrayage | Diagnostic électronique | Pré-contrôle technique | Climatisation | Bouteilles de gaz | Boîte de vitesse | Financement ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Poitiers,31 Route de Parthenay,Poitiers,86000,0533523528,,https://www.roady.fr/poitiers.html,,Diagnostic électronique | Direction / Suspension | Echappement | Embrayage | Equipement / Accessoires | Freinage | Portage / Attelage | Climatisation | Eclairage | Eléments du moteur | Entretien vidange | Pneumatique | Révision Roady | Son / Multimédia | Démarrage / Batterie | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Lézignan Corbières,9001 Rue Alfred Nobel - ZI de Vitrac,Lézignan Corbières,11200,0481689745,,https://www.roady.fr/lezignan-corbieres.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Roady Assistance | Embrayage | Pré-contrôle technique | Financement | Climatisation | Eclairage ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Les Sables d'Olonne,65 rue des Plesses,Les Sables d Olonne,85180,0249886481,,https://www.roady.fr/les-sables-d-olonne.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Carte grise | Financement | Gardiennage des pneus | Prêt véhicule | Roady Assistance | Hybride electrique ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Issoire,Rte de Perrier,Issoire,63500,0481689749,,https://www.roady.fr/issoire.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Prêt véhicule | Bouteilles de gaz | Roady Assistance | Financement | Hybride electrique ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Le Cendre,Rue Jean Mermoz,Le Cendre,63670,0481689896,,https://www.roady.fr/le-cendre.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Carte grise | Financement | Prêt véhicule | Roady Assistance | Assurance crevaison | Hybride electrique ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Riom,Route de Riom,Riom,63200,0481689897,,https://www.roady.fr/riom.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Financement | Location véhicule courte durée | Prêt véhicule | Roady Assistance | Gardiennage des pneus | Assurance crevaison | Carte grise | Lavage | Eco-nettoyage | Hybride electrique ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Commentry,La Brande Malicorne,Commentry,03600,0481689899,,https://www.roady.fr/commentry.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Roady Assistance | Eclairage | Embrayage | Pré-contrôle technique | Diagnostic électronique | Bouteilles de gaz | Boîte de vitesse ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Pezenas,100 Route de Tourbes,Pezenas,34120,0481689878,,https://www.roady.fr/pezenas.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Hybride electrique | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Carte grise | Financement | Gardiennage des pneus | Prêt véhicule | Lavage | Bouteilles de gaz | Roady Assistance | Location de matériel ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Gannat,12 Avenue des Portes Occitanes,Gannat,03800,0481689898,,https://www.roady.fr/gannat.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Carte grise | Financement | Location véhicule courte durée | Prêt véhicule | Lavage | Bouteilles de gaz | Roady Assistance | Location de matériel | Assurance crevaison | Hybride electrique ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Agde,Boulevard René Cassin,Agde,34300,0481689880,,https://www.roady.fr/agde.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Carte grise | Roady Assistance | Location de matériel | Location véhicule courte durée | Bouteilles de gaz | Boîte de vitesse | Pré-contrôle technique | Pare-brise / Réparation d'impacts | Financement | Lavage | Hybride electrique | Climatisation | Assurance crevaison | Embrayage | Diagnostic électronique | Prêt véhicule ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Cabestany,7 Rue James Watt,Cabestany,66330,0481689741,,https://www.roady.fr/cabestany.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Assurance crevaison | Financement | Gardiennage des pneus | Prêt véhicule | Roady Assistance | Location de matériel | Pare-brise / Réparation d'impacts | Hybride electrique ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Chadrac,Avenue des Champs Elysées,Chadrac,43770,0481689888,,https://www.roady.fr/chadrac.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Hybride electrique | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Carte grise | Financement | Prêt véhicule | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Orval,Route de Lignières,Orval,18200,0249886620,,https://www.roady.fr/orval.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Roady Assistance | Diagnostic électronique | Climatisation | Embrayage | Boîte de vitesse | Assurance crevaison | Financement | Pare-brise / Réparation d'impacts | Pré-contrôle technique | Prêt véhicule | Eclairage ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Juvignac - Montpellier Ouest,Route de Lodève,Juvignac,34990,0481689877,,https://www.roady.fr/juvignac-montpellier-ouest.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Carte grise | Roady Assistance | Financement | Climatisation | Prêt véhicule | Pare-brise / Réparation d'impacts | Hybride electrique | Location de matériel | Embrayage | Location véhicule courte durée | Eclairage | Assurance crevaison | Pré-contrôle technique | Diagnostic électronique ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Saumur,Boulevard des Demoiselles,Saumur,49400,0249886612,,https://www.roady.fr/saumur.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Hybride electrique | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Carte grise | Financement | Gardiennage des pneus | Prêt véhicule | Lavage | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Jacou,La Plaine Espace Bocaud,Jacou,34830,0481689873,,https://www.roady.fr/jacou.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Carte grise | Roady Assistance | Pré-contrôle technique | Location véhicule courte durée | Lavage | Pare-brise / Réparation d'impacts | Diagnostic électronique | Prêt véhicule | Boîte de vitesse | Assurance crevaison | Eclairage | Embrayage | Climatisation ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Alès,82 Avenue d Alsace,Alès,30100,0466566031,,https://www.roady.fr/ales.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Assurance crevaison | Financement | Roady Assistance | Location de matériel | Hybride electrique ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Argelès sur Mer,61 chemin de palau,Argelès sur Mer,66700,0481689740,,https://www.roady.fr/argeles-sur-mer.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Assurance crevaison | Financement | Gardiennage des pneus | Prêt véhicule | Roady Assistance | Location de matériel | Location véhicule courte durée | Pare-brise / Réparation d'impacts | Carte grise | Hybride electrique ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Lunel,C.Cial des portes de la mer,Lunel,34400,0481689751,,https://www.roady.fr/lunel.html,,Portage / Attelage | Démarrage / Batterie | Direction / Suspension | Distribution | Echappement | Eléments du moteur | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Carte grise | Location véhicule courte durée | Roady Assistance | Climatisation | Boîte de vitesse | Pré-contrôle technique | Assurance crevaison | Pare-brise / Réparation d'impacts | Embrayage | Hybride electrique | Diagnostic électronique | Financement | Eclairage ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Aubenas,14 rue de la bouche rouge,Aubenas,07200,0481689748,,https://www.roady.fr/aubenas.html,,Portage / Attelage | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Hybride electrique | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Financement | Prêt véhicule | Roady Assistance | Carte grise | Gardiennage des pneus ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Pornic,ZAC de la Gentellerie Rte de Nantes,Pornic,44210,0249886621,,https://www.roady.fr/pornic.html,,Portage / Attelage | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eco-nettoyage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Pré-contrôle technique | Révision Roady | Son / Multimédia | Financement | Roady Assistance ,,,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Bonson,Avenue de la Mairie,Bonson,42160,0481689739,,https://www.roady.fr/bonson.html,,Portage / Attelage | Boîte de vitesse | Climatisation | Démarrage / Batterie | Diagnostic électronique | Direction / Suspension | Distribution | Echappement | Eclairage | Eléments du moteur | Embrayage | Entretien vidange | Equipement / Accessoires | Freinage | Pneumatique | Révision Roady | Son / Multimédia | Pare-brise / Réparation d'impacts | Assurance crevaison | Financement | Gardiennage des pneus | Prêt véhicule | Roady Assistance ,,,,https://www.roady.fr/
